h_Country,h_RegNumber,h_Name,h_Website,merged,matchedOn,h_IsEcommerce,import from master,import from builtwith,score,h_HasMarketingDepartment,h_NOfEmployees,HasGoogleAdsOrFacebookAds,h_Industry1,h_Industry3,Industry_n_norm,h_HasFbOrGoogle,,h_Website_Match FB||GOOGLE
DK,876814864,SundeSutter.dk,sundesutter.dk,TRUE,[],TRUE,TRUE,,0,TRUE,6,,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade not in stores, stalls or markets",,TRUE,,actsocial.dk
DK,10006894954,ST. CLOUD HOLDING ApS,nomess.com,,[],,,,0,,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,Non-specialised wholesale trade,,,,accesie.dk
DK,41746432,NOBILIS WILDLIFE APS,nobiliswildlife.dk,TRUE,[],,,TRUE,0,,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade not in stores, stalls or markets",,,,absolutehorsetrucks.dk
DK,37017531,Herschel Supply Company Ltd,herschel.com,TRUE,[],,,TRUE,0,,,TRUE,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade not in stores, stalls or markets",,TRUE,,abrideudstyr.dk
DK,70760312,GIBOTECH A/S,gibotech.dk,,[],,,,0,FALSE,126,TRUE,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Wholesale of other machinery, equipment and supplies",,TRUE,,aboutvintage.com
DK,13427240,LA GAZELLE WEB SHOP A/S,lagazelle.dk,,[],,,,0,TRUE,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade not in stores, stalls or markets",,,,abelstedt.se
DK,42522732,Watchmen.dk,watchmen.dk,TRUE,[],TRUE,TRUE,,0,FALSE,6,TRUE,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade not in stores, stalls or markets",,TRUE,,abcgruppen.dk
DK,36072105,MOEBE ApS,moebe.dk,TRUE,[],TRUE,TRUE,,0,,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail sale in non-specialised stores,,TRUE,,abc-lavpris.dk
DK,42600377,Buté ApS,forebears.io,FALSE,[],,FALSE,,0,,,TRUE,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade not in stores, stalls or markets",,TRUE,,aankl.dk
DK,31405262,Miss Babuska,missbabuska.dk,TRUE,[],TRUE,TRUE,,0,FALSE,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail sale of other goods in specialised stores,,TRUE,,aaberg-cph.dk
DK,18600706,FashioNordic,fashionordic.com,FALSE,[],,FALSE,,0,,0,,Wholesale and retail trade; repair of motor vehicles and motorcycles,Wholesale on a fee or contract basis,,,,a1two3.dk
DK,17272241,FARAOS CIGARER ApS,faraos.dk,TRUE,[],TRUE,TRUE,,0,FALSE,126,,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail sale of cultural and recreation goods in specialised stores,,TRUE,,a-view.dk
DK,38250108,VALE APS,vale-designs.dk,,[],,,,0,TRUE,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade not in stores, stalls or markets",,,,a-furn.dk
DK,32285732,The Jewellery Room ApS,thejewelleryroom.com,TRUE,[],,,TRUE,0,,6,,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade not in stores, stalls or markets",,TRUE,,3falke.dk
DK,44227568,MC DIGITAL APS,N/A,TRUE,[],,TRUE,,0,,,TRUE,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade not in stores, stalls or markets",,,,3do.eu
DK,62235918,Marie Lahn v/Ulla Lahn Øllgaard,marielahn.dk,TRUE,[],TRUE,TRUE,,0,,5,,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail sale of other goods in specialised stores,,TRUE,,24skin.dk
DK,43238957,MARC O'POLO DANMARK APS,marc-o-polo.com,TRUE,[],TRUE,TRUE,,0,FALSE,3,TRUE,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade not in stores, stalls or markets",,TRUE,,2-biz.dk
DK,41473282,Sass.dk ApS,dk.com,,[],,,,0,,3001,,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade not in stores, stalls or markets",,,,1phone.dk
DK,27726798,Diamonds,diamonds.dk,,[],,,,0,FALSE,0,,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail sale of other goods in specialised stores,,,,1999thestudio.com
DK,13731683,Living Flames A/S,livingflames.dk,TRUE,[],TRUE,TRUE,,0,FALSE,6,,Wholesale and retail trade; repair of motor vehicles and motorcycles,Non-specialised wholesale trade,,TRUE,,1423noblespirits.se
DK,41902604,MJP Online Shopping I/S,dba.dk,,[],,,,0,TRUE,126,TRUE,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade not in stores, stalls or markets",,TRUE,,
DK,40242945,Designer Zoo ApS,designerzoo.dk,,[],,,,0,FALSE,6,,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail sale of other goods in specialised stores,,,,
DK,12928181,DANCO-OIL V/HENNING CHRISTENSEN,danco-oil.dk,,[],,,,0,,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail sale of other goods in specialised stores,,,,
DK,43847147,Brammers Webshop ApS,butikrikke.dk,,[],,,,0,,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade not in stores, stalls or markets",,TRUE,,
DK,36235233,bythiim,bythiim.dk,,[],,,,0,,,TRUE,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail sale of other goods in specialised stores,,,,
DK,26869048,BY MALENE BIRGER A/S,bymalenebirger.com,TRUE,[],TRUE,TRUE,,0,FALSE,82,TRUE,Wholesale and retail trade; repair of motor vehicles and motorcycles,Wholesale on a fee or contract basis,,TRUE,,
DK,33852835,By Gabriella,bygabriella.dk,TRUE,[],TRUE,TRUE,,0,,1,,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail sale of other goods in specialised stores,,TRUE,,
DK,19366936,Land og Fritid Thisted,landogfritid.dk,TRUE,[],TRUE,TRUE,,0,,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail sale of other goods in specialised stores,,,,
DK,15565403,CARAT DESIGN V/FINN KLITGAARD,caratdesign.com,TRUE,[],TRUE,TRUE,,0,FALSE,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail sale of other goods in specialised stores,,TRUE,,
DK,41851031,Bojskov ApS,johnsoncontrols.com,FALSE,[],,FALSE,,0,TRUE,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade not in stores, stalls or markets",,,,
DK,25279662,Jysk Plantesalg ApS,jyskplantesalg.dk,,[],,,,0,,4,,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail sale of other goods in specialised stores,,,,
DK,33943717,HYTOR Group A/S,hytor.com,,[],,,,0,FALSE,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,Wholesale on a fee or contract basis,,,,
DK,17630695,SVEND HOYER A/S,hoyermotors.com,FALSE,[],,FALSE,,0,FALSE,112,,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Wholesale of other machinery, equipment and supplies",,,,
DK,43335847,HOSBJERG,hosbjerg.com,TRUE,[],TRUE,TRUE,,0,,7,TRUE,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail sale of other goods in specialised stores,,TRUE,,
DK,21320080,HOLMRIS B8 A/S,holmrisb8.com,,[],,,,0,TRUE,221,,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Wholesale of other machinery, equipment and supplies",,,,
DK,39900246,ZINKTWO APS,N/A,TRUE,[],,TRUE,,0,,,TRUE,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade not in stores, stalls or markets",,,,
DK,41763701,A Bags Tale ApS,helm.nu,,[],,,,0,TRUE,,TRUE,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade not in stores, stalls or markets",,,,
DK,31247276,Happy Hiking,happyhiking.dk,TRUE,[],TRUE,TRUE,,0,,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade not in stores, stalls or markets",,TRUE,,
DK,26997976,GREENOIL STANDARD A/S,greenoil.dk,,[],,,,0,FALSE,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Wholesale of other machinery, equipment and supplies",,,,
DK,20488174,FURNIPART A/S,furnipart.com,,[],,,,0,TRUE,,TRUE,Wholesale and retail trade; repair of motor vehicles and motorcycles,Other specialised wholesale,,TRUE,,
DK,34733171,S&A INNOVATIONS I/S,manly-bags.com,TRUE,[],,,TRUE,0,,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade not in stores, stalls or markets",,,,
DK,42834041,Flaph ApS,flaph.dk,,[],,,,0,TRUE,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade not in stores, stalls or markets",,,,
DK,20209445,SODEMANN INDUSTRIFJEDRE A/S,fjedre.dk,TRUE,[],TRUE,TRUE,,0,,17,,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Wholesale of other machinery, equipment and supplies",,TRUE,,
DK,39885107,esmé studios ApS,esmestudios.com,TRUE,[],TRUE,TRUE,,0,,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,Wholesale on a fee or contract basis,,TRUE,,
DK,58210617,Brdr. A&O Johansen A/S,ao.dk,,[],,,,0,TRUE,854,,Wholesale and retail trade; repair of motor vehicles and motorcycles,Other specialised wholesale,,,,
DK,32221246,Kasper Mikkelsen,copenhagensales.dk,FALSE,[],,FALSE,,0,TRUE,126,,Wholesale and retail trade; repair of motor vehicles and motorcycles,Sale of motor vehicles,,,,
DK,35467246,CIRCODELLAMODA ApS,circodellamoda.com,TRUE,[],TRUE,TRUE,,0,FALSE,6,TRUE,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade not in stores, stalls or markets",,TRUE,,
DK,33585071,HAPPYHELLO A/S,happyhello.dk,TRUE,[],,,TRUE,0,TRUE,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade not in stores, stalls or markets",,,,
DK,43269305,Bubbles ApS,bubbles.dk,,[],,,,0,TRUE,4,,Wholesale and retail trade; repair of motor vehicles and motorcycles,Wholesale of information and communication equipment,,,,
DK,827390559,Better Wine Taste ApS,zaltify.com,TRUE,[],TRUE,TRUE,,0,,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail sale in non-specialised stores,,TRUE,,
DK,41764589,Zaam,zaam.dk,TRUE,[],TRUE,TRUE,,0,,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade not in stores, stalls or markets",,TRUE,,
DK,43098381,ARDSTUDIO I/S,slipperunivers.dk,TRUE,[],,,TRUE,0,,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade not in stores, stalls or markets",,,,
DK,40789065,KIDS COLLECTED APS,kidscollected.dk,,[],,,,0,,2,,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade not in stores, stalls or markets",,,,
DK,43113151,YOUNG BORN I/S,youngborn.dk,TRUE,[],TRUE,TRUE,,0,,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade not in stores, stalls or markets",,TRUE,,
DK,39393026,Yogologic ApS,yogologic.com,TRUE,[],TRUE,TRUE,,0,,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade not in stores, stalls or markets",,TRUE,,
DK,40382615,Nucor Trading SA,ymeyewear.dk,TRUE,[],TRUE,TRUE,,0,,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,Other specialised wholesale,,,,
DK,36345942,CAN,yeswecancan.com,TRUE,[],TRUE,TRUE,,0,,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,Sale of motor vehicles,,TRUE,,
DK,29675120,Fatima & Ydale,fatima.dk,TRUE,[],TRUE,TRUE,,0,,,TRUE,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail sale of other goods in specialised stores,,TRUE,,
DK,41697997,YarnJunkies ApS,yarnjunkies.dk,TRUE,[],TRUE,TRUE,,0,,3,,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade not in stores, stalls or markets",,TRUE,,
DK,43379011,YANLEE APS,yanlee.dk,TRUE,[],TRUE,TRUE,,0,,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade not in stores, stalls or markets",,,,
DK,27587720,DVR-TEC GROUP APS,yahnandson.com,,[],,,,0,,2,,Wholesale and retail trade; repair of motor vehicles and motorcycles,Wholesale of information and communication equipment,,,,
DK,43063030,Skrædderbakkens Havecenter ApS,xn--skrdderbakken-5fb.dk,TRUE,[],TRUE,TRUE,,0,,6,,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail sale of other goods in specialised stores,,TRUE,,
DK,43918826,ÆRROR I/S,xn--rror-uoa.com,,[],,,,0,,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade not in stores, stalls or markets",,,,
DK,20218428,KEN STORKØKKEN A/S,xn--kenstorkkken-2jb.dk,,[],,,,0,TRUE,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,Other specialised wholesale,,,,
DK,42785512,Brætspilsbutikken,xn--brtspilsbutikken-vob.dk,TRUE,[],TRUE,TRUE,,0,,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade not in stores, stalls or markets",,TRUE,,
DK,41898186,BØRNEKOLLEKTIVET APS,xn--brnekollektivet-5tb.dk,,[],,,,0,,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade not in stores, stalls or markets",,,,
DK,28472447,X1 v/Søren K S Lorentzen,x1.dk,TRUE,[],TRUE,TRUE,,0,,2,,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Sale, maintenance and repair of motorcycles and related parts and accessories",,TRUE,,
DK,41736720,X PROJECTS ApS,x.company,,[],,,,0,FALSE,351,,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade not in stores, stalls or markets",,,,
DK,43811975,BØGE ApS,xn--bge-0na.com,,[],,,,0,,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade not in stores, stalls or markets",,,,
DK,44189461,Wupwup,wupwup.dk,TRUE,[],TRUE,TRUE,,0,,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade not in stores, stalls or markets",,TRUE,,
DK,43725041,Wüpp ApS,wupp.dk,TRUE,[],TRUE,TRUE,,0,,4,,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail sale of other goods in specialised stores,,TRUE,,
DK,19272796,WRIST SHIP SUPPLY A/S,wrist.com,,[],,,,0,,253,,Wholesale and retail trade; repair of motor vehicles and motorcycles,Non-specialised wholesale trade,,,,
DK,38490621,V21 A/S,wpcode.dk,TRUE,[],TRUE,TRUE,,0,,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Wholesale of food, beverages and tobacco",,TRUE,,
DK,42390771,Watchlife ApS,watchlife.com,TRUE,[],TRUE,TRUE,,0,,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade not in stores, stalls or markets",,,,
DK,37395455,VVSfix ApS,vvsfix.dk,TRUE,[],TRUE,TRUE,,0,,1,,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade not in stores, stalls or markets",,TRUE,,
DK,27875564,VPL-System,vpl-system.dk,,[],,,,0,,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,Other specialised wholesale,,,,
DK,44303620,Spark Labs ApS,voresbyaalborg.dk,,[],,,,0,,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade not in stores, stalls or markets",,,,
DK,44310937,Same Time Sunday ApS,vores-valby.dk,FALSE,[],,FALSE,,0,,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade not in stores, stalls or markets",,,,
DK,44286491,atta's elegance ApS,vores-jyllinge.dk,FALSE,[],,FALSE,,0,,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade not in stores, stalls or markets",,,,
DK,43719823,LEGACY OF COPENHAGEN I/S,legacyofcopenhagen.dk,TRUE,[],,,TRUE,0,,,TRUE,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade not in stores, stalls or markets",,TRUE,,
DK,44262398,THOUXAN ApS,vores-gentofte.dk,FALSE,[],,FALSE,,0,,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade not in stores, stalls or markets",,,,
DK,44256061,Powertrade ApS,vores-brorup.dk,FALSE,[],,FALSE,,0,,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade not in stores, stalls or markets",,,,
DK,33044666,VITUS GULD ApS,vitusguld.dk,TRUE,[],TRUE,TRUE,,0,,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail sale of other goods in specialised stores,,TRUE,,
DK,10664632,Azolver Danmark ApS,azolver.dk,TRUE,[],TRUE,TRUE,,0,FALSE,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,Wholesale of information and communication equipment,,TRUE,,
DK,40647694,ARKK Copenhagen Retail ApS,arkkcopenhagen.com,,[],,,,0,TRUE,,TRUE,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail sale of other goods in specialised stores,,,,
DK,40097767,RUTRONIK ELECTRONICS DENMARK APS,rutronik.com,,[],,,,0,TRUE,3,,Wholesale and retail trade; repair of motor vehicles and motorcycles,Wholesale of information and communication equipment,,,,
DK,43497294,Runge Lab ApS,runge-sorensen.dk,,[],,,,0,,2,TRUE,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade not in stores, stalls or markets",,TRUE,,
DK,25637437,Rumas ApS,rumas.dk,FALSE,[],,FALSE,,0,FALSE,6,,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Wholesale of other machinery, equipment and supplies",,,,
DK,44031477,RUEDA VELOZ I/S,ruedaveloz.com,TRUE,[],,,TRUE,0,,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade not in stores, stalls or markets",,,,
DK,41830530,Skopleje.nu ApS,skopleje.nu,,[],,,,0,,,TRUE,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade not in stores, stalls or markets",,,,
DK,36090480,RTKconnect ApS,rtkconnect.dk,TRUE,[],TRUE,TRUE,,0,FALSE,3,,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade not in stores, stalls or markets",,TRUE,,
DK,41956712,Royal Unibrew,royalunibrew.dk,,[],,,,0,TRUE,1461,,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Wholesale of food, beverages and tobacco",,,,
DK,40610340,Royaltubs,royaltubs.dk,TRUE,[],TRUE,TRUE,,0,,,TRUE,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade not in stores, stalls or markets",,TRUE,,
DK,41977922,ACM CLOTHING APS,online-mode.dk,,[],,,,0,FALSE,2,,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade not in stores, stalls or markets",,,,
DK,40083227,UMAS ApS,royalbagel.dk,,[],,,,0,,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Wholesale of food, beverages and tobacco",,,,
DK,35636919,DITUR.DK ApS,ditur.dk,TRUE,[],,,TRUE,0,TRUE,126,,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade not in stores, stalls or markets",,TRUE,,
DK,41221763,Aluwheels ApS,alu-wheels.dk,TRUE,[],TRUE,TRUE,,0,,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,Sale of motor vehicle parts and accessories,,TRUE,,
DK,35647627,AUTOproff Danmark A/S,autoproff.dk,,[],,,,0,,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,Non-specialised wholesale trade,,,,
DK,43315102,NINYES DENMARK FILIAL AF NINYES INC FINLAND,ninyes.dk,TRUE,[],,,TRUE,0,,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade not in stores, stalls or markets",,,,
DK,43077791,NINOO APS,ninoo.dk,TRUE,[],TRUE,TRUE,,0,,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail sale of other goods in specialised stores,,TRUE,,
DK,19728692,NIMAND A/S,nimand.com,,[],,,,0,FALSE,5,,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Wholesale of other machinery, equipment and supplies",,,,
